STATION,NAME,DATE,AWND,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT08,REPORT_TYPE,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyMaximumDryBulbTemperature,DailyPrecipitation,DailySnowDepth,DailySnowfall,Sunrise,Sunset,daylight_time
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-06-13,5.37,,0.0,0.0,0.0,,86,72,,360.0,320.0,14.1,21.9,,,,,,,,SOD  ,58.0,79.0,49.0,67.0,5.4,86.0,0.0,0.0,0.0,04:24:00,19:28:00,904
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-06-14,2.68,,0.36,0.0,0.0,,88,66,,230.0,210.0,10.1,18.1,1.0,,,,,,,SOD  ,59.0,77.0,56.0,66.0,2.6,88.0,0.36,0.0,0.0,04:24:00,19:28:00,904
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-06-15,4.7,,0.57,0.0,0.0,,83,64,,70.0,60.0,17.0,25.1,1.0,,,,,,1.0,SOD  ,66.0,74.0,87.0,67.0,4.6,83.0,0.57,0.0,0.0,04:24:00,19:29:00,905
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-06-16,2.24,,0.27,0.0,0.0,,79,65,,290.0,310.0,8.1,13.0,1.0,,,,,,1.0,SOD  ,65.0,72.0,78.0,67.0,2.2,79.0,0.27,0.0,0.0,04:24:00,19:29:00,905
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-06-17,3.8,,0.0,0.0,0.0,,82,66,,160.0,50.0,12.1,17.0,,,,,,,1.0,SOD  ,58.0,74.0,63.0,64.0,3.8,82.0,0.0,0.0,0.0,04:24:00,19:30:00,906
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-06-18,3.58,,0.0,0.0,0.0,,71,64,,200.0,170.0,8.1,15.0,,,,,,,,SOD  ,59.0,68.0,75.0,62.0,3.5,71.0,0.0,0.0,0.0,04:24:00,19:30:00,906
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-06-19,3.8,,0.0,0.0,0.0,,87,68,,60.0,30.0,10.1,16.1,,,,,,,,SOD  ,62.0,78.0,62.0,68.0,3.7,87.0,0.0,0.0,0.0,04:24:00,19:30:00,906
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-06-20,5.37,,0.0,0.0,0.0,,75,64,,80.0,60.0,15.0,21.9,1.0,,,,,,1.0,SOD  ,59.0,70.0,73.0,63.0,5.4,75.0,0.0,0.0,0.0,04:24:00,19:30:00,906
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-06-21,4.47,,0.64,0.0,0.0,,88,71,,300.0,310.0,16.1,29.1,1.0,,,,,,1.0,SOD  ,68.0,80.0,74.0,71.0,4.5,88.0,0.64,0.0,0.0,04:25:00,19:31:00,906
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-06-22,4.92,,0.0,0.0,0.0,,87,70,,260.0,260.0,13.0,19.0,,,,,,,,SOD  ,60.0,79.0,53.0,67.0,4.9,87.0,0.0,0.0,0.0,04:25:00,19:31:00,906
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-06-23,5.82,,0.02,0.0,0.0,,90,75,,250.0,250.0,16.1,27.1,,,,,,,,SOD  ,68.0,83.0,65.0,73.0,5.9,90.0,0.02,0.0,0.0,04:25:00,19:31:00,906
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-06-24,4.7,,0.0,0.0,0.0,,84,68,,340.0,360.0,13.0,19.0,,,,,,,,SOD  ,54.0,76.0,47.0,63.0,4.6,84.0,0.0,0.0,0.0,04:25:00,19:31:00,906
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-06-25,3.13,,0.0,0.0,0.0,,83,65,,240.0,250.0,13.0,21.9,,,,,,,,SOD  ,52.0,74.0,47.0,62.0,3.1,83.0,0.0,0.0,0.0,04:26:00,19:31:00,905
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-06-26,4.47,,0.0,0.0,0.0,,81,69,,60.0,80.0,16.1,21.0,,,,,,,,SOD  ,58.0,75.0,57.0,64.0,4.5,81.0,0.0,0.0,0.0,04:26:00,19:31:00,905
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-06-27,7.38,,1.12,0.0,0.0,,71,58,,60.0,80.0,16.1,23.9,1.0,,,,,,,SOD  ,56.0,65.0,72.0,60.0,7.4,71.0,1.12,0.0,0.0,04:26:00,19:31:00,905
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-06-28,5.37,,0.29,0.0,0.0,,73,62,,60.0,90.0,18.1,25.1,1.0,,,,,,,SOD  ,60.0,68.0,79.0,63.0,5.3,73.0,0.29,0.0,0.0,04:27:00,19:31:00,904
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-06-29,4.92,,0.0,0.0,0.0,,76,63,,250.0,250.0,12.1,19.9,,,,,,,,SOD  ,55.0,70.0,58.0,61.0,4.8,76.0,0.0,0.0,0.0,04:27:00,19:31:00,904
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-06-30,4.92,,0.04,0.0,0.0,,82,68,,170.0,170.0,14.1,25.1,1.0,,,,,,,SOD  ,61.0,75.0,63.0,66.0,4.9,82.0,0.04,0.0,0.0,04:28:00,19:31:00,903
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-01,4.25,,0.39,0.0,0.0,,82,69,,260.0,270.0,14.1,31.1,1.0,,,,,,1.0,SOD  ,63.0,76.0,66.0,67.0,4.3,82.0,0.39,0.0,0.0,04:28:00,19:31:00,903
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-02,1.12,,0.0,0.0,0.0,,80,69,,40.0,50.0,8.1,12.1,,,,,,,,SOD  ,59.0,75.0,59.0,64.0,1.2,80.0,0.0,0.0,0.0,04:29:00,19:31:00,902
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-03,2.91,,0.0,0.0,0.0,,82,66,,60.0,20.0,8.9,13.0,,,,,,,,SOD  ,54.0,74.0,51.0,62.0,2.8,82.0,0.0,0.0,0.0,04:29:00,19:31:00,902
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-04,3.36,,0.0,0.0,0.0,,75,69,,100.0,50.0,8.9,14.1,,,,,,,1.0,SOD  ,57.0,72.0,60.0,63.0,3.3,75.0,0.0,0.0,0.0,04:30:00,19:31:00,901
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-05,1.57,,0.0,0.0,0.0,,83,68,,180.0,170.0,6.9,12.1,,,,,,,,SOD  ,61.0,76.0,61.0,66.0,1.5,83.0,0.0,0.0,0.0,04:30:00,19:30:00,900
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-06,2.91,,0.0,0.0,0.0,,83,72,,160.0,160.0,12.1,18.1,,,,,,,1.0,SOD  ,65.0,78.0,68.0,69.0,3.0,83.0,0.0,0.0,0.0,04:31:00,19:30:00,899
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-07,4.92,,0.12,0.0,0.0,,88,75,,240.0,250.0,13.0,23.0,1.0,,,,,,1.0,SOD  ,71.0,82.0,73.0,74.0,4.8,88.0,0.12,0.0,0.0,04:31:00,19:30:00,899
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-08,3.13,,0.0,0.0,0.0,,88,77,,280.0,270.0,13.0,21.9,,,,,,,1.0,SOD  ,70.0,83.0,71.0,73.0,3.2,88.0,0.0,0.0,0.0,04:32:00,19:29:00,897
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-09,4.7,,0.3,0.0,0.0,,79,68,,70.0,170.0,12.1,18.1,1.0,,,,,,1.0,SOD  ,64.0,74.0,73.0,68.0,4.6,79.0,0.3,0.0,0.0,04:33:00,19:29:00,896
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-10,4.7,,0.0,0.0,0.0,,84,72,,20.0,300.0,12.1,21.0,1.0,,,,,,,SOD  ,60.0,78.0,56.0,67.0,4.6,84.0,0.0,0.0,0.0,04:33:00,19:29:00,896
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-11,2.46,,0.0,0.0,0.0,,88,69,,40.0,50.0,10.1,15.0,,,,,,,,SOD  ,56.0,79.0,47.0,65.0,2.4,88.0,0.0,0.0,0.0,04:34:00,19:28:00,894
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-12,2.01,,0.0,0.0,0.0,,89,72,,240.0,250.0,6.9,12.1,,,,,,,,SOD  ,60.0,81.0,50.0,67.0,2.0,89.0,0.0,0.0,0.0,04:35:00,19:28:00,893
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-13,2.68,,0.0,0.0,0.0,,88,73,,160.0,180.0,10.1,18.1,,,,,,,,SOD  ,61.0,81.0,55.0,67.0,2.7,88.0,0.0,0.0,0.0,04:36:00,19:27:00,891
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-14,2.68,,0.42,0.0,0.0,,82,73,,160.0,180.0,8.1,16.1,1.0,,,,,,1.0,SOD  ,67.0,78.0,77.0,70.0,2.6,82.0,0.42,0.0,0.0,04:36:00,19:27:00,891
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-15,4.47,,0.12,0.0,0.0,,81,72,,10.0,10.0,13.0,21.9,1.0,,,,,,1.0,SOD  ,66.0,77.0,71.0,70.0,4.4,81.0,0.12,0.0,0.0,04:37:00,19:26:00,889
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-16,5.59,,0.0,0.0,0.0,,80,64,,50.0,60.0,15.0,23.0,,,,,,,,SOD  ,50.0,72.0,47.0,59.0,5.6,80.0,0.0,0.0,0.0,04:38:00,19:26:00,888
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-17,3.8,,0.0,0.0,0.0,,81,67,,180.0,190.0,12.1,21.0,,,,,,,,SOD  ,59.0,74.0,61.0,65.0,3.8,81.0,0.0,0.0,0.0,04:39:00,19:25:00,886
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-18,4.47,,0.32,0.0,0.0,,85,71,,260.0,240.0,10.1,19.0,1.0,,,,,,1.0,SOD  ,68.0,78.0,72.0,72.0,4.4,85.0,0.32,0.0,0.0,04:40:00,19:24:00,884
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-19,3.13,,0.0,0.0,0.0,,93,78,,260.0,260.0,14.1,21.9,,,,,,,,SOD  ,70.0,86.0,59.0,75.0,3.2,93.0,0.0,0.0,0.0,04:40:00,19:24:00,884
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-20,4.47,,0.0,0.0,0.0,,94,82,,270.0,290.0,12.1,19.0,,,,,,,,SOD  ,68.0,88.0,53.0,74.0,4.5,94.0,0.0,0.0,0.0,04:41:00,19:23:00,882
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-21,2.46,,0.0,0.0,0.0,,89,74,,290.0,260.0,10.1,19.0,,,,,,,,SOD  ,64.0,82.0,55.0,70.0,2.5,89.0,0.0,0.0,0.0,04:42:00,19:22:00,880
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-22,5.82,,0.0,0.0,0.0,,85,69,,290.0,290.0,14.1,23.0,,,,,,,,SOD  ,50.0,77.0,40.0,62.0,5.8,85.0,0.0,0.0,0.0,04:43:00,19:21:00,878
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-23,3.8,,0.0,0.0,0.0,,86,68,,280.0,280.0,13.0,19.0,,,,,,,,SOD  ,49.0,77.0,39.0,61.0,3.7,86.0,0.0,0.0,0.0,04:44:00,19:20:00,876
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-24,2.01,,0.0,0.0,0.0,,87,70,,40.0,360.0,10.1,15.0,,,,,,,,SOD  ,50.0,79.0,38.0,62.0,2.1,87.0,0.0,0.0,0.0,04:45:00,19:20:00,875
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-25,3.13,,0.0,0.0,0.0,,88,69,,160.0,170.0,10.1,19.0,,,,,,,,SOD  ,56.0,79.0,48.0,65.0,3.2,88.0,0.0,0.0,0.0,04:46:00,19:19:00,873
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-26,4.47,,0.0,0.0,0.0,,90,74,,180.0,220.0,12.1,23.0,,,,,,,,SOD  ,61.0,82.0,53.0,68.0,4.5,90.0,0.0,0.0,0.0,04:46:00,19:18:00,872
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-27,2.91,,0.36,0.0,0.0,,86,71,,10.0,30.0,19.9,21.9,1.0,,,,,,1.0,SOD  ,67.0,79.0,69.0,71.0,3.0,86.0,0.36,0.0,0.0,04:47:00,19:17:00,870
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-28,2.68,,0.0,0.0,0.0,,95,75,,60.0,170.0,8.9,12.1,,,,,,,1.0,SOD  ,65.0,85.0,56.0,72.0,2.6,95.0,0.0,0.0,0.0,04:48:00,19:16:00,868
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-29,3.8,,0.0,0.0,0.0,,96,78,,250.0,260.0,10.1,17.0,,,,,,,,SOD  ,66.0,87.0,53.0,73.0,3.8,96.0,0.0,0.0,0.0,04:49:00,19:15:00,866
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-30,4.25,,1.95,0.0,0.0,,87,76,,220.0,260.0,12.1,21.9,1.0,,,,,,1.0,SOD  ,72.0,82.0,80.0,74.0,4.3,87.0,1.95,0.0,0.0,04:50:00,19:14:00,864
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-31,3.36,,0.0,0.0,0.0,,89,72,,290.0,250.0,12.1,18.1,1.0,,,,,,1.0,SOD  ,58.0,81.0,45.0,67.0,3.3,89.0,0.0,0.0,0.0,04:51:00,19:13:00,862
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-08-01,4.47,,0.0,0.0,0.0,,89,75,,290.0,270.0,14.1,21.9,,,,,,,,SOD  ,57.0,82.0,45.0,67.0,4.4,89.0,0.0,0.0,0.0,04:52:00,19:12:00,860
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-08-02,2.01,,0.0,0.0,0.0,,89,71,,260.0,250.0,12.1,17.0,,,,,,,,SOD  ,57.0,80.0,46.0,66.0,2.0,89.0,0.0,0.0,0.0,04:53:00,19:11:00,858
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-08-03,4.92,,0.0,0.0,0.0,,90,75,,250.0,250.0,12.1,21.0,,,,,,,,SOD  ,60.0,83.0,48.0,68.0,5.0,90.0,0.0,0.0,0.0,04:54:00,19:09:00,855
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-08-04,5.37,,0.43,0.0,0.0,,89,69,,290.0,290.0,23.0,36.9,1.0,,,,,,,SOD  ,60.0,79.0,54.0,68.0,5.3,89.0,0.43,0.0,0.0,04:55:00,19:08:00,853
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-08-05,2.91,,0.0,0.0,0.0,,87,72,,300.0,270.0,12.1,21.0,,,,,,,,SOD  ,55.0,80.0,45.0,64.0,2.8,87.0,0.0,0.0,0.0,04:56:00,19:07:00,851
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-08-06,2.46,,0.0,0.0,0.0,,83,67,,290.0,280.0,8.9,14.1,,,,,,,,SOD  ,52.0,75.0,45.0,62.0,2.4,83.0,0.0,0.0,0.0,04:57:00,19:06:00,849
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-08-07,5.37,,0.0,0.0,0.0,,84,69,,130.0,50.0,13.0,18.1,,,,,,,,SOD  ,54.0,77.0,48.0,63.0,5.3,84.0,0.0,0.0,0.0,04:58:00,19:05:00,847
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-08-08,3.8,,0.0,0.0,0.0,,82,68,,60.0,70.0,12.1,15.0,,,,,,,,SOD  ,56.0,75.0,52.0,63.0,3.9,82.0,0.0,0.0,0.0,04:59:00,19:04:00,845
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-08-09,3.8,,0.0,0.0,0.0,,85,68,,80.0,160.0,10.1,17.0,,,,,,,,SOD  ,58.0,77.0,57.0,65.0,3.9,85.0,0.0,0.0,0.0,05:00:00,19:02:00,842
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-08-10,4.47,,0.0,0.0,0.0,,84,70,,160.0,160.0,13.0,19.9,,,,,,,,SOD  ,60.0,77.0,59.0,66.0,4.4,84.0,0.0,0.0,0.0,05:01:00,19:01:00,840
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-08-11,4.25,,1.17,0.0,0.0,,81,71,,250.0,160.0,12.1,21.0,1.0,,,,,,,SOD  ,67.0,76.0,77.0,70.0,4.2,81.0,1.17,0.0,0.0,05:02:00,19:00:00,838
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-08-12,4.7,,0.0,0.0,0.0,,85,71,,280.0,300.0,12.1,19.0,,,,,,,,SOD  ,58.0,78.0,53.0,65.0,4.6,85.0,0.0,0.0,0.0,05:03:00,18:58:00,835
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-08-13,3.13,,0.0,0.0,0.0,,83,67,,330.0,290.0,10.1,15.0,,,,,,,,SOD  ,52.0,75.0,45.0,62.0,3.2,83.0,0.0,0.0,0.0,05:04:00,18:57:00,833
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-08-14,2.91,,0.0,0.0,0.0,,88,67,,250.0,180.0,8.9,18.1,,,,,,,,SOD  ,55.0,78.0,47.0,64.0,3.0,88.0,0.0,0.0,0.0,05:05:00,18:56:00,831
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-08-15,3.36,,0.0,0.0,0.0,,92,73,,250.0,180.0,8.1,16.1,,,,,,,,SOD  ,62.0,83.0,52.0,69.0,3.4,92.0,0.0,0.0,0.0,05:06:00,18:54:00,828
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-08-16,1.57,,0.0,0.0,0.0,,93,76,,140.0,120.0,8.9,17.0,,,,,,,,SOD  ,64.0,85.0,54.0,71.0,1.6,93.0,0.0,0.0,0.0,05:07:00,18:53:00,826
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-08-17,3.36,,0.0,0.0,0.0,,95,78,,260.0,240.0,10.1,15.0,,,,,,,,SOD  ,64.0,87.0,51.0,72.0,3.3,95.0,0.0,0.0,0.0,05:08:00,18:51:00,823
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-08-18,4.03,,0.29,0.0,0.0,,90,73,,250.0,240.0,14.1,25.1,1.0,,,,,,1.0,SOD  ,68.0,82.0,68.0,72.0,4.0,90.0,0.29,0.0,0.0,05:09:00,18:50:00,821
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-08-19,4.03,,0.0,0.0,0.0,,87,77,,140.0,180.0,12.1,21.9,,,,,,,,SOD  ,70.0,82.0,73.0,73.0,4.0,87.0,0.0,0.0,0.0,05:10:00,18:49:00,819
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-08-20,5.59,,0.01,0.0,0.0,,86,77,,170.0,170.0,16.1,25.1,,,,,,,,SOD  ,70.0,82.0,70.0,73.0,5.6,86.0,0.01,0.0,0.0,05:11:00,18:47:00,816
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-08-21,4.25,,0.32,0.0,0.0,,87,71,,340.0,240.0,12.1,16.1,1.0,,,,,,,SOD  ,61.0,79.0,58.0,68.0,4.2,87.0,0.32,0.0,0.0,05:12:00,18:46:00,814
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-08-22,4.47,,0.0,0.0,0.0,,86,69,,60.0,50.0,10.1,16.1,,,,,,,1.0,SOD  ,53.0,78.0,44.0,62.0,4.4,86.0,0.0,0.0,0.0,05:13:00,18:44:00,811
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-08-23,4.03,,0.0,0.0,0.0,,85,70,,120.0,120.0,10.1,14.1,,,,,,,,SOD  ,63.0,78.0,65.0,68.0,4.0,85.0,0.0,0.0,0.0,05:14:00,18:43:00,809
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-08-24,2.46,,0.0,0.0,0.0,,87,73,,200.0,200.0,8.9,18.1,,,,,,,,SOD  ,63.0,80.0,61.0,69.0,2.5,87.0,0.0,0.0,0.0,05:15:00,18:41:00,806
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-08-25,3.8,,0.0,0.0,0.0,,90,73,,290.0,250.0,10.1,18.1,,,,,,,,SOD  ,62.0,82.0,53.0,69.0,3.9,90.0,0.0,0.0,0.0,05:16:00,18:40:00,804
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-08-26,3.8,,0.0,0.0,0.0,,85,67,,250.0,240.0,12.1,19.0,,,,,,,,SOD  ,52.0,76.0,45.0,62.0,3.9,85.0,0.0,0.0,0.0,05:17:00,18:38:00,801
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-08-27,3.13,,0.0,0.0,0.0,,82,67,,290.0,300.0,10.1,17.0,,,,,,,,SOD  ,52.0,75.0,48.0,61.0,3.1,82.0,0.0,0.0,0.0,05:18:00,18:37:00,799
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-08-28,2.46,,0.0,0.0,0.0,,82,63,,290.0,30.0,8.1,14.1,,,,,,,,SOD  ,51.0,73.0,48.0,61.0,2.4,82.0,0.0,0.0,0.0,05:19:00,18:35:00,796
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-08-29,2.01,,0.0,0.0,0.0,,87,67,,230.0,240.0,12.1,21.0,,,,,,,,SOD  ,55.0,77.0,50.0,64.0,1.9,87.0,0.0,0.0,0.0,05:20:00,18:33:00,793
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-08-30,4.03,,0.13,0.0,0.0,,90,72,,240.0,230.0,12.1,19.9,1.0,,,,,,1.0,SOD  ,64.0,81.0,59.0,69.0,4.0,90.0,0.13,0.0,0.0,05:21:00,18:32:00,791
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-08-31,4.47,,0.0,0.0,0.0,,91,76,,250.0,250.0,13.0,21.0,,,,,,,,SOD  ,65.0,84.0,56.0,71.0,4.4,91.0,0.0,0.0,0.0,05:22:00,18:30:00,788
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-09-01,2.24,,0.0,0.0,0.0,,90,76,,60.0,180.0,8.9,13.0,,,,,,,,SOD  ,64.0,83.0,56.0,70.0,2.3,90.0,0.0,0.0,0.0,05:23:00,18:29:00,786
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-09-02,1.79,,0.0,0.0,0.0,,91,74,,180.0,150.0,8.9,15.0,,,,,,,1.0,SOD  ,66.0,83.0,60.0,71.0,1.7,91.0,0.0,0.0,0.0,05:23:00,18:27:00,784
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-09-03,2.01,,0.0,0.0,0.0,,93,74,,50.0,40.0,10.1,14.1,,,,,,,1.0,SOD  ,64.0,84.0,52.0,71.0,2.1,93.0,0.0,0.0,0.0,05:24:00,18:25:00,781
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-09-04,6.93,,0.0,0.0,0.0,,85,72,,60.0,50.0,17.0,25.1,,,,,,,1.0,SOD  ,64.0,79.0,61.0,70.0,6.9,85.0,0.0,0.0,0.0,05:25:00,18:24:00,779
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-09-05,4.03,,0.0,0.0,0.0,,83,67,,60.0,60.0,14.1,17.0,,,,,,,,SOD  ,56.0,75.0,57.0,63.0,4.1,83.0,0.0,0.0,0.0,05:26:00,18:22:00,776
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-09-06,1.34,,0.0,0.0,0.0,,87,65,,150.0,180.0,8.9,16.1,,,,,,,,SOD  ,56.0,76.0,53.0,63.0,1.3,87.0,0.0,0.0,0.0,05:27:00,18:20:00,773
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-09-07,4.25,,0.0,0.0,0.0,,92,70,,250.0,270.0,10.1,19.0,,,,,,,,SOD  ,62.0,81.0,56.0,69.0,4.2,92.0,0.0,0.0,0.0,05:28:00,18:19:00,771
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-09-08,4.92,,0.0,0.0,0.0,,97,76,,240.0,250.0,13.0,21.9,,,,,,,,SOD  ,65.0,87.0,53.0,72.0,4.8,97.0,0.0,0.0,0.0,05:29:00,18:17:00,768
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-09-09,3.8,,0.0,0.0,0.0,,90,76,,180.0,180.0,13.0,25.1,1.0,,,,,,,SOD  ,70.0,83.0,68.0,74.0,3.8,90.0,0.0,0.0,0.0,05:30:00,18:15:00,765
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-09-10,6.26,,1.58,0.0,0.0,,79,70,,60.0,30.0,12.1,18.1,1.0,,,,,,1.0,SOD  ,69.0,75.0,87.0,70.0,6.2,79.0,1.58,0.0,0.0,05:31:00,18:14:00,763
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-09-11,5.14,,0.0,0.0,0.0,,81,66,,60.0,20.0,14.1,19.0,1.0,,,,,,1.0,SOD  ,61.0,74.0,67.0,66.0,5.1,81.0,0.0,0.0,0.0,05:32:00,18:12:00,760
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-09-12,4.25,,0.29,0.0,0.0,,79,69,,160.0,160.0,14.1,21.9,1.0,,,,,,,SOD  ,65.0,74.0,76.0,68.0,4.2,79.0,0.29,0.0,0.0,05:33:00,18:10:00,757
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-09-13,6.26,,0.04,0.0,0.0,,80,62,,280.0,270.0,15.0,25.1,1.0,,,,,,,SOD  ,58.0,71.0,65.0,63.0,6.3,80.0,0.04,0.0,0.0,05:34:00,18:09:00,755
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-09-14,6.49,,0.0,0.0,0.0,,77,59,,290.0,290.0,14.1,23.0,,,,,,,,SOD  ,46.0,68.0,47.0,56.0,6.4,77.0,0.0,0.0,0.0,05:35:00,18:07:00,752
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-09-15,2.24,,0.0,0.0,0.0,,84,62,,260.0,270.0,8.1,13.0,,,,,,,,SOD  ,49.0,73.0,44.0,60.0,2.2,84.0,0.0,0.0,0.0,05:36:00,18:05:00,749
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-09-16,1.34,,0.0,0.0,0.0,,88,66,,260.0,260.0,6.9,11.0,,,,,,,,SOD  ,55.0,77.0,49.0,63.0,1.4,88.0,0.0,0.0,0.0,05:37:00,18:04:00,747
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-09-17,2.24,,0.0,0.0,0.0,,89,68,,250.0,180.0,12.1,15.0,,,,,,,,SOD  ,55.0,79.0,48.0,64.0,2.2,89.0,0.0,0.0,0.0,05:38:00,18:02:00,744
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-09-18,2.01,,0.0,0.0,0.0,,87,68,,160.0,170.0,8.9,16.1,,,,,,,,SOD  ,56.0,78.0,51.0,64.0,2.1,87.0,0.0,0.0,0.0,05:39:00,18:00:00,741
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-09-19,2.68,,0.0,0.0,0.0,,83,68,,230.0,240.0,12.1,19.9,,,,,,,1.0,SOD  ,63.0,76.0,68.0,68.0,2.7,83.0,0.0,0.0,0.0,05:40:00,17:59:00,739
USW00094728,"NY CITY CENTRAL PARK, NY US",2015-09-20,7.83,,0.0,0.0,0.0,,79,64,,50.0,40.0,15.0,23.0,,,,,,,,SOD  ,51.0,72.0,49.0,61.0,7.9,79.0,0.0,0.0,0.0,05:41:00,17:57:00,736
